Ensembl_gene_id,p53_mock_4
ENSMUSG00000054072,315
ENSMUSG00000006567,46
ENSMUSG00000057069,8418
ENSMUSG00000022468,321
ENSMUSG00000029338,1492
ENSMUSG00000094338,357
ENSMUSG00000091095,20
ENSMUSG00000047139,13684
ENSMUSG00000039770,1649
ENSMUSG00000029428,412
ENSMUSG00000072949,83
ENSMUSG00000054150,2404
ENSMUSG00000047180,5416
ENSMUSG00000026249,728
ENSMUSG00000044156,700
ENSMUSG00000038335,2170
ENSMUSG00000052920,2
ENSMUSG00000073725,7285
ENSMUSG00000020573,5604
ENSMUSG00000084230,120
ENSMUSG00000069830,34
ENSMUSG00000062545,255
ENSMUSG00000024145,289
ENSMUSG00000030246,20
ENSMUSG00000039997,21223
ENSMUSG00000026688,47
ENSMUSG00000063286,28845
ENSMUSG00000049871,2720
ENSMUSG00000061615,516
ENSMUSG00000063065,816
ENSMUSG00000020520,1580
ENSMUSG00000002319,1113
ENSMUSG00000039670,99
ENSMUSG00000032744,9
ENSMUSG00000003955,431
ENSMUSG00000083745,304
ENSMUSG00000092367,16
ENSMUSG00000082873,81
ENSMUSG00000106327,3
ENSMUSG00000076615,787
ENSMUSG00000020288,1148
ENSMUSG00000108872,364
ENSMUSG00000081528,54
ENSMUSG00000031378,3382
ENSMUSG00000000184,6553
ENSMUSG00000022962,2144
ENSMUSG00000094993,173
ENSMUSG00000015599,184
ENSMUSG00000057193,8858
ENSMUSG00000021175,329
ENSMUSG00000021061,388
ENSMUSG00000070056,2262
ENSMUSG00000028261,442
ENSMUSG00000042195,65
ENSMUSG00000039873,132
ENSMUSG00000047370,33
ENSMUSG00000033192,990
ENSMUSG00000020525,1185
ENSMUSG00000009108,16
ENSMUSG00000019796,56
ENSMUSG00000000248,693
ENSMUSG00000026202,2000
ENSMUSG00000075031,1404
ENSMUSG00000064109,246
ENSMUSG00000080896,22
ENSMUSG00000033227,1
ENSMUSG00000030068,5434
ENSMUSG00000020248,1280
ENSMUSG00000022519,84
ENSMUSG00000032892,112
ENSMUSG00000040296,7167
ENSMUSG00000069833,19016
ENSMUSG00000042514,2307
ENSMUSG00000062038,66
ENSMUSG00000031246,3699
ENSMUSG00000033318,333
ENSMUSG00000054435,7227
ENSMUSG00000032193,1559
ENSMUSG00000027293,2801
ENSMUSG00000014226,1543
ENSMUSG00000056888,3106
ENSMUSG00000047793,428
ENSMUSG00000017754,550
ENSMUSG00000019539,173
ENSMUSG00000027073,43
ENSMUSG00000040466,2136
ENSMUSG00000040997,373
ENSMUSG00000062312,94
ENSMUSG00000041779,1408
ENSMUSG00000074420,86
ENSMUSG00000024891,84
ENSMUSG00000015745,3305
ENSMUSG00000101892,433
ENSMUSG00000042331,808
ENSMUSG00000058392,1162
ENSMUSG00000083316,54
ENSMUSG00000043895,55
ENSMUSG00000046865,1763
ENSMUSG00000108226,95
ENSMUSG00000040699,12552
ENSMUSG00000039159,5144
ENSMUSG00000031428,655
ENSMUSG00000050822,78
ENSMUSG00000047415,328
ENSMUSG00000044330,1
ENSMUSG00000079543,432
ENSMUSG00000036718,45
ENSMUSG00000062028,197
ENSMUSG00000047861,0
ENSMUSG00000035722,4284
ENSMUSG00000095661,50
ENSMUSG00000042444,5753
ENSMUSG00000082463,184
ENSMUSG00000034858,4271
ENSMUSG00000042377,223
ENSMUSG00000074628,60
ENSMUSG00000038845,1311
ENSMUSG00000050244,4822
ENSMUSG00000022181,1148
ENSMUSG00000026377,1129
ENSMUSG00000057506,712
ENSMUSG00000051615,278
ENSMUSG00000028479,1797
ENSMUSG00000094652,251
ENSMUSG00000031328,38121
ENSMUSG00000049588,816
ENSMUSG00000022051,4130
ENSMUSG00000021200,2010
ENSMUSG00000026770,386
ENSMUSG00000022371,1033
ENSMUSG00000058761,3044
ENSMUSG00000008540,273
ENSMUSG00000032489,587
ENSMUSG00000030357,2530
ENSMUSG00000024867,412
ENSMUSG00000095217,879
ENSMUSG00000028795,398
ENSMUSG00000066632,0
ENSMUSG00000000204,98
ENSMUSG00000007987,584
ENSMUSG00000029084,10326
ENSMUSG00000021573,276
ENSMUSG00000044424,70
ENSMUSG00000037405,2308
ENSMUSG00000067038,26605
ENSMUSG00000108823,65
ENSMUSG00000058773,1182
ENSMUSG00000003379,28670
ENSMUSG00000001288,125
ENSMUSG00000025877,714
ENSMUSG00000079003,585
ENSMUSG00000000056,2072
ENSMUSG00000099875,2
ENSMUSG00000026755,7602
ENSMUSG00000071379,471
ENSMUSG00000029449,2845
ENSMUSG00000082686,44
ENSMUSG00000089967,15
ENSMUSG00000005125,395
ENSMUSG00000064225,1121
ENSMUSG00000087520,147
ENSMUSG00000012777,64
ENSMUSG00000004897,2515
ENSMUSG00000021037,1934
ENSMUSG00000062478,480
ENSMUSG00000027395,1603
ENSMUSG00000071068,6200
ENSMUSG00000026664,1077
ENSMUSG00000045932,987
ENSMUSG00000107425,97
ENSMUSG00000056091,366
ENSMUSG00000052212,21
ENSMUSG00000001436,416
ENSMUSG00000004748,49
ENSMUSG00000030590,524
ENSMUSG00000056457,29
ENSMUSG00000032577,1142
ENSMUSG00000090946,1434
ENSMUSG00000041429,28
ENSMUSG00000041954,353
ENSMUSG00000030662,3236
ENSMUSG00000021879,38
ENSMUSG00000018008,5119
ENSMUSG00000045294,1338
ENSMUSG00000095071,103
ENSMUSG00000062611,46
ENSMUSG00000031403,2489
ENSMUSG00000028741,780
ENSMUSG00000053559,278
ENSMUSG00000006724,15
ENSMUSG00000031239,104
ENSMUSG00000022636,1346
ENSMUSG00000065979,330
ENSMUSG00000028010,427
ENSMUSG00000049396,546
ENSMUSG00000083083,120
ENSMUSG00000051079,116
ENSMUSG00000020623,469
ENSMUSG00000002602,10458
ENSMUSG00000037922,43044
ENSMUSG00000099871,11
ENSMUSG00000100838,28
ENSMUSG00000028328,52
ENSMUSG00000033706,1233
ENSMUSG00000038482,884
ENSMUSG00000022033,71
ENSMUSG00000024039,16
ENSMUSG00000041351,239
ENSMUSG00000003346,1611
ENSMUSG00000045007,78
ENSMUSG00000020706,3656
ENSMUSG00000067149,5853
ENSMUSG00000002897,8731
ENSMUSG00000040483,1637
ENSMUSG00000056492,127
ENSMUSG00000100254,18
ENSMUSG00000056673,3082
ENSMUSG00000032392,171
ENSMUSG00000057497,694
ENSMUSG00000099041,280
ENSMUSG00000038564,1688
ENSMUSG00000037921,1234
ENSMUSG00000028332,120
ENSMUSG00000030708,1147
ENSMUSG00000031666,3910
ENSMUSG00000034786,1858
ENSMUSG00000055805,11562
ENSMUSG00000030079,906
ENSMUSG00000051748,63
ENSMUSG00000067714,312
ENSMUSG00000020766,413
ENSMUSG00000020547,1205
ENSMUSG00000102566,2
ENSMUSG00000056209,662
ENSMUSG00000098557,10394
ENSMUSG00000078886,381
ENSMUSG00000093896,325
ENSMUSG00000038510,564
ENSMUSG00000025726,0
ENSMUSG00000070960,19
ENSMUSG00000096150,183
ENSMUSG00000028318,723
ENSMUSG00000035576,9
ENSMUSG00000030189,1165
ENSMUSG00000102418,370
ENSMUSG00000032554,9081
ENSMUSG00000015243,10265
ENSMUSG00000001576,1040
ENSMUSG00000058435,68
ENSMUSG00000025648,1007
ENSMUSG00000038068,467
ENSMUSG00000024112,661
ENSMUSG00000097053,1416
ENSMUSG00000079641,9145
ENSMUSG00000005364,2760
ENSMUSG00000032796,3
ENSMUSG00000012443,541
ENSMUSG00000029246,1114
ENSMUSG00000037031,457
ENSMUSG00000063903,57
ENSMUSG00000062867,2762
ENSMUSG00000031861,944
ENSMUSG00000004552,758
ENSMUSG00000084235,63
ENSMUSG00000070390,268
ENSMUSG00000039005,1837
ENSMUSG00000043770,409
ENSMUSG00000002477,657
ENSMUSG00000079067,34
ENSMUSG00000091478,0
ENSMUSG00000043940,2682
ENSMUSG00000040249,11343
ENSMUSG00000105147,1
ENSMUSG00000015027,1209
ENSMUSG00000042978,8825
ENSMUSG00000091844,78
ENSMUSG00000089978,140
ENSMUSG00000024042,3006
ENSMUSG00000028756,2219
ENSMUSG00000024948,15019
ENSMUSG00000030268,71
ENSMUSG00000076709,120
ENSMUSG00000053398,1748
ENSMUSG00000026603,164
ENSMUSG00000059325,238
ENSMUSG00000033124,1015
ENSMUSG00000029033,782
ENSMUSG00000024078,863
ENSMUSG00000028221,289
ENSMUSG00000041827,898
ENSMUSG00000039197,346
ENSMUSG00000046008,0
ENSMUSG00000029430,3676
ENSMUSG00000024939,386
ENSMUSG00000059409,1199
ENSMUSG00000021595,3589
ENSMUSG00000007655,21
ENSMUSG00000056749,30
ENSMUSG00000106627,0
ENSMUSG00000026814,128
ENSMUSG00000005413,17031
ENSMUSG00000019564,2017
ENSMUSG00000039239,48
ENSMUSG00000040618,1531
ENSMUSG00000073902,30081
ENSMUSG00000024966,2598
ENSMUSG00000002308,82
ENSMUSG00000022186,2508
ENSMUSG00000091618,435
ENSMUSG00000025473,191
ENSMUSG00000051154,1123
ENSMUSG00000046688,1163
ENSMUSG00000105244,1954
ENSMUSG00000066553,14
ENSMUSG00000095761,45
ENSMUSG00000028851,1334
ENSMUSG00000012428,91
ENSMUSG00000028744,1321
ENSMUSG00000058135,225
ENSMUSG00000031517,22
ENSMUSG00000039621,7316
ENSMUSG00000076540,112
ENSMUSG00000078713,553
ENSMUSG00000002504,73
ENSMUSG00000038550,108
ENSMUSG00000040564,81
ENSMUSG00000022325,609
ENSMUSG00000029672,3013
ENSMUSG00000026020,3325
ENSMUSG00000089929,841
ENSMUSG00000074677,105
ENSMUSG00000051557,229
ENSMUSG00000039911,20
ENSMUSG00000053158,1408
ENSMUSG00000016495,2050
ENSMUSG00000050957,65
ENSMUSG00000107082,75
ENSMUSG00000095571,612
ENSMUSG00000046861,1965
ENSMUSG00000029570,1867
ENSMUSG00000021306,3522
ENSMUSG00000021969,4773
ENSMUSG00000003380,1329
ENSMUSG00000038045,155
ENSMUSG00000025647,24451
ENSMUSG00000074896,1528
ENSMUSG00000090164,2055
ENSMUSG00000043243,5898
ENSMUSG00000053746,48
ENSMUSG00000006127,3345
ENSMUSG00000022270,3767
ENSMUSG00000044583,3592
ENSMUSG00000030510,10
ENSMUSG00000022126,4
ENSMUSG00000041237,23
ENSMUSG00000107968,0
ENSMUSG00000021069,507
ENSMUSG00000002668,4392
ENSMUSG00000062783,1383
ENSMUSG00000034926,521
ENSMUSG00000032120,622
ENSMUSG00000093894,852
ENSMUSG00000025359,189
ENSMUSG00000083364,226
ENSMUSG00000003283,5141
ENSMUSG00000034881,224
ENSMUSG00000022074,1756
ENSMUSG00000045094,30
ENSMUSG00000089722,58
ENSMUSG00000067455,437
ENSMUSG00000094689,439
ENSMUSG00000056214,85
ENSMUSG00000073008,4730
ENSMUSG00000016756,24261
ENSMUSG00000082633,55
ENSMUSG00000046841,675
ENSMUSG00000070044,76
ENSMUSG00000054999,23
ENSMUSG00000070298,28
ENSMUSG00000037685,9316
ENSMUSG00000048126,28
ENSMUSG00000042757,262
ENSMUSG00000025993,16124
ENSMUSG00000022057,904
ENSMUSG00000035459,1471
ENSMUSG00000069272,317
ENSMUSG00000031951,84
ENSMUSG00000024312,987
ENSMUSG00000084883,17
ENSMUSG00000024359,4844
ENSMUSG00000030159,385
ENSMUSG00000031503,116
ENSMUSG00000031004,3149
ENSMUSG00000023072,2055
ENSMUSG00000005686,1234
ENSMUSG00000033313,296
ENSMUSG00000044285,635
ENSMUSG00000003031,4583
ENSMUSG00000031709,1436
ENSMUSG00000069083,0
ENSMUSG00000041506,809
ENSMUSG00000024211,61
ENSMUSG00000032373,12
ENSMUSG00000064264,63
ENSMUSG00000026073,7
ENSMUSG00000040940,20780
ENSMUSG00000024675,6461
ENSMUSG00000083687,192
ENSMUSG00000070323,19
ENSMUSG00000094117,296
ENSMUSG00000049539,1197
ENSMUSG00000004207,39884
ENSMUSG00000049608,214
ENSMUSG00000019088,295
ENSMUSG00000037827,109
ENSMUSG00000107733,412
ENSMUSG00000039328,1885
ENSMUSG00000073676,1569
ENSMUSG00000034265,808
ENSMUSG00000054203,443
ENSMUSG00000045328,535
ENSMUSG00000056412,0
ENSMUSG00000058748,775
ENSMUSG00000026401,758
ENSMUSG00000037129,79
ENSMUSG00000040734,17
ENSMUSG00000034957,173
ENSMUSG00000001995,1659
ENSMUSG00000026395,82451
ENSMUSG00000056185,565
ENSMUSG00000036411,95
ENSMUSG00000035355,73
ENSMUSG00000071041,17
ENSMUSG00000026192,2347
ENSMUSG00000028654,130
ENSMUSG00000031995,1044
ENSMUSG00000103823,10
ENSMUSG00000046031,323
ENSMUSG00000068587,8
ENSMUSG00000075045,0
ENSMUSG00000015880,288
ENSMUSG00000031903,1609
ENSMUSG00000041797,310
ENSMUSG00000026420,212
ENSMUSG00000106668,86
ENSMUSG00000078812,4931
ENSMUSG00000035299,919
ENSMUSG00000082287,120
ENSMUSG00000095567,3751
ENSMUSG00000031431,8285
ENSMUSG00000024193,2410
ENSMUSG00000022602,48
ENSMUSG00000057113,12902
ENSMUSG00000044453,2819
ENSMUSG00000031495,32
ENSMUSG00000042474,18524
ENSMUSG00000027078,2013
ENSMUSG00000021193,1601
ENSMUSG00000058325,249
ENSMUSG00000098428,84
ENSMUSG00000022842,175
ENSMUSG00000000776,613
ENSMUSG00000071497,481
ENSMUSG00000042729,705
ENSMUSG00000052160,6020
ENSMUSG00000095565,233
ENSMUSG00000093505,1
ENSMUSG00000035683,63
ENSMUSG00000036469,12089
ENSMUSG00000052776,798
ENSMUSG00000029162,290
ENSMUSG00000079884,398
ENSMUSG00000074480,187
ENSMUSG00000041360,1882
ENSMUSG00000002985,9549
ENSMUSG00000017760,5806
ENSMUSG00000008167,276
ENSMUSG00000062075,623
ENSMUSG00000026576,788
ENSMUSG00000003573,288
ENSMUSG00000005397,838
ENSMUSG00000037416,23964
ENSMUSG00000005580,184
ENSMUSG00000061991,482
ENSMUSG00000027435,1901
ENSMUSG00000090509,39
ENSMUSG00000049551,8
ENSMUSG00000076570,42
ENSMUSG00000022043,3498
ENSMUSG00000030345,35
ENSMUSG00000079197,2259
ENSMUSG00000083161,319
ENSMUSG00000020018,421
ENSMUSG00000022797,2775
ENSMUSG00000094509,95
ENSMUSG00000033416,5005
ENSMUSG00000052825,67
ENSMUSG00000042066,1201
ENSMUSG00000021281,625
ENSMUSG00000003868,1174
ENSMUSG00000028906,8136
ENSMUSG00000011832,732
ENSMUSG00000042010,19
ENSMUSG00000025754,446
ENSMUSG00000023262,318
ENSMUSG00000025869,719
ENSMUSG00000032714,93
ENSMUSG00000096035,25
ENSMUSG00000027306,482
ENSMUSG00000093955,130
ENSMUSG00000078920,2014
ENSMUSG00000024776,1581
ENSMUSG00000072940,1057
ENSMUSG00000095612,608
ENSMUSG00000021990,3363
ENSMUSG00000039168,536
ENSMUSG00000031360,3014
ENSMUSG00000076680,441
ENSMUSG00000036256,168
ENSMUSG00000028175,106
ENSMUSG00000037894,1899
ENSMUSG00000073412,478
ENSMUSG00000027130,22639
ENSMUSG00000037762,628
ENSMUSG00000026355,2048
ENSMUSG00000060548,132
ENSMUSG00000058927,493
ENSMUSG00000020077,5339
ENSMUSG00000052040,9841
ENSMUSG00000081855,81
ENSMUSG00000094935,28
ENSMUSG00000025578,374
ENSMUSG00000033209,1174
ENSMUSG00000038481,3868
ENSMUSG00000094388,49
ENSMUSG00000096592,49
ENSMUSG00000030512,940
ENSMUSG00000036777,179
ENSMUSG00000040010,580
ENSMUSG00000022814,983
ENSMUSG00000002346,677
ENSMUSG00000005615,1009
ENSMUSG00000079017,3211
ENSMUSG00000041889,6
ENSMUSG00000058743,9
ENSMUSG00000108086,0
ENSMUSG00000043931,1930
ENSMUSG00000026393,5246
ENSMUSG00000078566,272
ENSMUSG00000038843,2445
ENSMUSG00000028840,341
ENSMUSG00000045954,95
ENSMUSG00000043629,466
ENSMUSG00000040627,69
ENSMUSG00000027715,356
ENSMUSG00000058818,4820
ENSMUSG00000031954,1149
ENSMUSG00000001774,1962
ENSMUSG00000023456,1479
ENSMUSG00000024663,762
ENSMUSG00000025613,3939
ENSMUSG00000025500,247
ENSMUSG00000024942,2545
ENSMUSG00000026519,1406
ENSMUSG00000023267,18
ENSMUSG00000033855,119
ENSMUSG00000023990,3783
ENSMUSG00000027589,2470
ENSMUSG00000069206,640
ENSMUSG00000061852,112
ENSMUSG00000039530,907
ENSMUSG00000038763,38
ENSMUSG00000031402,2125
ENSMUSG00000024044,1864
ENSMUSG00000105906,5938
ENSMUSG00000089803,247
ENSMUSG00000103293,209
ENSMUSG00000036185,97
ENSMUSG00000025150,89
ENSMUSG00000030691,24748
ENSMUSG00000054766,7664
ENSMUSG00000033949,577
ENSMUSG00000110195,2749
ENSMUSG00000035186,128
ENSMUSG00000078154,6
ENSMUSG00000021640,56
ENSMUSG00000026605,648
ENSMUSG00000002107,13640
ENSMUSG00000024726,697
ENSMUSG00000024621,11831
ENSMUSG00000028860,49
ENSMUSG00000095442,171
ENSMUSG00000048949,169
ENSMUSG00000094502,320
ENSMUSG00000027878,28615
ENSMUSG00000027447,3565
ENSMUSG00000017002,1244
ENSMUSG00000029167,436
ENSMUSG00000094194,302
ENSMUSG00000035208,7099
ENSMUSG00000096141,14
ENSMUSG00000027344,82
ENSMUSG00000000594,7884
ENSMUSG00000056737,4732
ENSMUSG00000032312,13474
ENSMUSG00000045799,41
ENSMUSG00000022403,3383
ENSMUSG00000054404,3907
ENSMUSG00000022596,238
ENSMUSG00000081953,85
ENSMUSG00000036594,59959
ENSMUSG00000052142,7398
ENSMUSG00000030725,36
ENSMUSG00000019820,8962
ENSMUSG00000024640,651
ENSMUSG00000038831,1105
ENSMUSG00000042599,11724
ENSMUSG00000049950,160
ENSMUSG00000064147,18
ENSMUSG00000038214,475
ENSMUSG00000038587,3014
ENSMUSG00000019942,179
ENSMUSG00000038291,2878
ENSMUSG00000113640,667
ENSMUSG00000035164,1204
ENSMUSG00000032556,757
ENSMUSG00000009246,135
ENSMUSG00000022885,9668
ENSMUSG00000007817,5266
ENSMUSG00000031728,649
ENSMUSG00000022913,298
ENSMUSG00000034203,419
ENSMUSG00000024440,26
ENSMUSG00000106715,256
ENSMUSG00000034875,443
ENSMUSG00000067017,48
ENSMUSG00000036273,24478
ENSMUSG00000017466,804
ENSMUSG00000038141,509
ENSMUSG00000033826,2670
ENSMUSG00000026675,457
ENSMUSG00000080939,336
ENSMUSG00000027185,2153
ENSMUSG00000043008,4848
ENSMUSG00000031662,3659
ENSMUSG00000094248,27
ENSMUSG00000005846,1902
ENSMUSG00000021180,1998
ENSMUSG00000027111,1707
ENSMUSG00000082896,9
ENSMUSG00000056987,3
ENSMUSG00000053702,822
ENSMUSG00000035891,9482
ENSMUSG00000081221,36
ENSMUSG00000013419,20
ENSMUSG00000041649,181
ENSMUSG00000105338,47
ENSMUSG00000022952,5897
ENSMUSG00000089945,150
ENSMUSG00000000244,7393
ENSMUSG00000078901,706
ENSMUSG00000031129,1002
ENSMUSG00000094076,91
ENSMUSG00000079681,26
ENSMUSG00000024340,372
ENSMUSG00000023942,674
ENSMUSG00000062585,7614
ENSMUSG00000026525,455
ENSMUSG00000028864,42
ENSMUSG00000023333,168
ENSMUSG00000044338,21
ENSMUSG00000027834,1015
ENSMUSG00000048445,44
ENSMUSG00000059714,510
ENSMUSG00000082475,29
ENSMUSG00000025656,85
ENSMUSG00000001901,163
ENSMUSG00000021830,9050
ENSMUSG00000040389,908
ENSMUSG00000017417,125
ENSMUSG00000026873,327
ENSMUSG00000076534,278
ENSMUSG00000005610,65643
ENSMUSG00000023216,368
ENSMUSG00000030088,104
ENSMUSG00000041378,24
ENSMUSG00000020307,896
ENSMUSG00000021136,22
ENSMUSG00000027495,360
ENSMUSG00000020741,2639
ENSMUSG00000022231,730
ENSMUSG00000037032,213
ENSMUSG00000047649,497
ENSMUSG00000103105,146
ENSMUSG00000060098,1163
ENSMUSG00000016552,590
ENSMUSG00000079374,2
ENSMUSG00000025876,112
ENSMUSG00000069893,8836
ENSMUSG00000073879,19
ENSMUSG00000079635,42
ENSMUSG00000028459,9048
ENSMUSG00000071252,190
ENSMUSG00000021253,159
ENSMUSG00000044165,41
ENSMUSG00000021018,377
ENSMUSG00000044024,84
ENSMUSG00000031722,48
ENSMUSG00000036526,10124
ENSMUSG00000037493,86
ENSMUSG00000035754,987
ENSMUSG00000024989,138
ENSMUSG00000026604,1347
ENSMUSG00000021646,431
ENSMUSG00000021823,1263
ENSMUSG00000003363,3198
ENSMUSG00000040663,3331
ENSMUSG00000020577,3096
ENSMUSG00000025804,219
ENSMUSG00000094505,34
ENSMUSG00000034595,6123
ENSMUSG00000094590,1
ENSMUSG00000042638,20
ENSMUSG00000059498,928
ENSMUSG00000047511,8
ENSMUSG00000020022,542
ENSMUSG00000064246,17
ENSMUSG00000038665,615
ENSMUSG00000025995,1782
ENSMUSG00000024300,1732
ENSMUSG00000029610,407
ENSMUSG00000067219,27
ENSMUSG00000078942,876
ENSMUSG00000079478,443
ENSMUSG00000036661,4744
ENSMUSG00000041329,29
ENSMUSG00000076665,122
ENSMUSG00000056413,582
ENSMUSG00000042215,72
ENSMUSG00000055430,163
ENSMUSG00000020857,2234
ENSMUSG00000022234,6092
ENSMUSG00000068349,11
ENSMUSG00000043832,434
ENSMUSG00000076549,305
ENSMUSG00000027230,19
ENSMUSG00000062248,168
ENSMUSG00000062646,2918
ENSMUSG00000039294,5131
ENSMUSG00000062638,82
ENSMUSG00000024789,4402
ENSMUSG00000022389,1938
ENSMUSG00000060032,1263
ENSMUSG00000026579,127
ENSMUSG00000075284,7645
ENSMUSG00000081534,2463
ENSMUSG00000005470,178
ENSMUSG00000068874,159
ENSMUSG00000059895,7893
ENSMUSG00000075706,1812
ENSMUSG00000033788,361
ENSMUSG00000029560,5077
ENSMUSG00000061024,674
ENSMUSG00000101135,64
ENSMUSG00000024855,2390
ENSMUSG00000035735,8
ENSMUSG00000033885,9653
ENSMUSG00000020075,6936
ENSMUSG00000019998,2791
ENSMUSG00000032018,852
ENSMUSG00000020570,3651
ENSMUSG00000044279,99
ENSMUSG00000006782,7825
ENSMUSG00000034855,70
ENSMUSG00000034845,133
ENSMUSG00000032231,670
ENSMUSG00000000120,418
ENSMUSG00000004730,4241
ENSMUSG00000027379,118
ENSMUSG00000100383,0
ENSMUSG00000018846,4240
ENSMUSG00000032113,196
ENSMUSG00000058420,232
ENSMUSG00000000278,1931
ENSMUSG00000040688,1429
ENSMUSG00000027405,4589
ENSMUSG00000020224,1099
ENSMUSG00000042284,61
ENSMUSG00000021263,1496
ENSMUSG00000038607,1222
ENSMUSG00000022881,332
ENSMUSG00000025010,1329
ENSMUSG00000048489,215
ENSMUSG00000038299,1697
ENSMUSG00000031948,2017
ENSMUSG00000030785,135
ENSMUSG00000003418,1055
ENSMUSG00000001029,2070
ENSMUSG00000023110,1397
ENSMUSG00000026548,215
ENSMUSG00000096100,23
ENSMUSG00000032218,120
ENSMUSG00000030521,1493
ENSMUSG00000045326,118
ENSMUSG00000024785,648
ENSMUSG00000083917,0
ENSMUSG00000018651,232
ENSMUSG00000032177,724
ENSMUSG00000030125,38
ENSMUSG00000020205,41
ENSMUSG00000094027,31
ENSMUSG00000082630,109
ENSMUSG00000081752,262
ENSMUSG00000038712,1458
ENSMUSG00000101236,77
ENSMUSG00000038644,3250
ENSMUSG00000020821,2472
ENSMUSG00000048249,7639
ENSMUSG00000096641,1
ENSMUSG00000027901,3782
ENSMUSG00000050410,148
ENSMUSG00000021891,1025
ENSMUSG00000037049,732
ENSMUSG00000035834,620
ENSMUSG00000006728,2104
ENSMUSG00000006411,205
ENSMUSG00000068551,319
ENSMUSG00000026615,5980
ENSMUSG00000051969,91
ENSMUSG00000002997,159
ENSMUSG00000051146,18
ENSMUSG00000035397,715
ENSMUSG00000027108,1176
ENSMUSG00000082321,28
ENSMUSG00000037275,1673
ENSMUSG00000037788,768
ENSMUSG00000070345,7
ENSMUSG00000023995,92
ENSMUSG00000029416,6325
ENSMUSG00000092072,56
ENSMUSG00000064262,10976
ENSMUSG00000029840,8147
ENSMUSG00000018378,168
ENSMUSG00000030759,9250
ENSMUSG00000096807,382
ENSMUSG00000050212,128
ENSMUSG00000074619,77
ENSMUSG00000041842,23
ENSMUSG00000008450,163
ENSMUSG00000024835,4992
ENSMUSG00000072568,900
ENSMUSG00000037095,14
ENSMUSG00000037851,2991
ENSMUSG00000085787,207
ENSMUSG00000041431,225
ENSMUSG00000022972,156
ENSMUSG00000024781,3899
ENSMUSG00000022469,302
ENSMUSG00000036480,0
ENSMUSG00000005410,1585
ENSMUSG00000054321,785
ENSMUSG00000025154,1341
ENSMUSG00000091831,942
ENSMUSG00000063229,4528
ENSMUSG00000027602,103
ENSMUSG00000052056,4791
ENSMUSG00000064354,19190
ENSMUSG00000062070,2550
ENSMUSG00000055884,1673
ENSMUSG00000095351,470
ENSMUSG00000018398,190
ENSMUSG00000041515,14959
ENSMUSG00000035199,1409
ENSMUSG00000050965,2029
ENSMUSG00000028249,6582
ENSMUSG00000076512,61
ENSMUSG00000022175,5737
ENSMUSG00000059970,194
ENSMUSG00000015501,11420
ENSMUSG00000073420,57
ENSMUSG00000048612,2920
ENSMUSG00000089728,56
ENSMUSG00000027784,1135
ENSMUSG00000089942,2095
ENSMUSG00000074063,151
ENSMUSG00000067356,135
ENSMUSG00000083012,1420
ENSMUSG00000046456,37
ENSMUSG00000039062,168
ENSMUSG00000056515,763
ENSMUSG00000093722,165
ENSMUSG00000063820,9
ENSMUSG00000005583,27477
ENSMUSG00000062014,5188
ENSMUSG00000096805,179
ENSMUSG00000031860,140
ENSMUSG00000071862,202
ENSMUSG00000050860,30
ENSMUSG00000087412,139
ENSMUSG00000046722,6699
ENSMUSG00000026915,12298
ENSMUSG00000005370,2340
ENSMUSG00000025358,1372
ENSMUSG00000028803,2773
ENSMUSG00000020527,434
ENSMUSG00000089735,185
ENSMUSG00000045886,127
ENSMUSG00000032741,1276
ENSMUSG00000034311,178
ENSMUSG00000031984,703
ENSMUSG00000063568,215
ENSMUSG00000024037,871
ENSMUSG00000024732,729
ENSMUSG00000052837,1911
ENSMUSG00000021116,2260
ENSMUSG00000095307,165
ENSMUSG00000019737,61
ENSMUSG00000028995,3111
ENSMUSG00000079293,388
ENSMUSG00000073010,42
ENSMUSG00000041057,3748
ENSMUSG00000027459,205
ENSMUSG00000021559,51
ENSMUSG00000030214,2877
ENSMUSG00000043153,151
ENSMUSG00000094777,1030
ENSMUSG00000030683,107
ENSMUSG00000021453,175
ENSMUSG00000003341,2
ENSMUSG00000027227,355
ENSMUSG00000030560,10268
ENSMUSG00000034714,431
ENSMUSG00000062204,0
ENSMUSG00000026311,1183
ENSMUSG00000045136,293
ENSMUSG00000015854,3841
ENSMUSG00000000365,46
ENSMUSG00000029722,579
ENSMUSG00000027692,1457
ENSMUSG00000021892,6727
ENSMUSG00000024544,225
ENSMUSG00000030878,879
ENSMUSG00000037890,820
ENSMUSG00000016255,101
ENSMUSG00000028841,5
ENSMUSG00000026956,1444
ENSMUSG00000104217,4
ENSMUSG00000046168,195
ENSMUSG00000011148,376
ENSMUSG00000063447,114
ENSMUSG00000032251,94
ENSMUSG00000027322,1531
ENSMUSG00000048924,973
ENSMUSG00000036986,14769
ENSMUSG00000067575,2
ENSMUSG00000081214,2
ENSMUSG00000083424,2
ENSMUSG00000094664,2
ENSMUSG00000095526,2
ENSMUSG00000031637,166
ENSMUSG00000089715,1365
ENSMUSG00000055760,218
ENSMUSG00000005973,274
ENSMUSG00000004032,17
ENSMUSG00000024397,1026
ENSMUSG00000002343,265
ENSMUSG00000020777,1443
ENSMUSG00000082186,107
ENSMUSG00000092029,30
ENSMUSG00000051124,1775
ENSMUSG00000083179,107
ENSMUSG00000029027,560
